NEW_CODE,SITE,YEAR,totalArea,density,count
39,1,1986,200,0,0
39,1,1987,200,0.01,1
39,1,1988,200,0,0
39,1,1989,200,0.01,1
39,1,1990,200,0.01,2
39,1,1991,200,0.01,2
39,1,1992,200,0.01,1
39,1,1993,200,0.01,1
39,1,1994,200,0.02,4
39,1,1995,200,0.01,1
39,1,1996,200,0.01,2
39,1,1997,200,0,0
39,1,1998,200,0.02,4
39,1,1999,200,0.02,3
39,1,2000,200,0.02,3
39,1,2001,200,0.01,1
39,1,2002,200,0,0
39,1,2003,200,0,0
39,1,2004,200,0,0
39,1,2005,200,0,0
39,1,2006,200,0,0
39,1,2007,200,0,0
39,1,2008,200,0,0
39,1,2009,200,0,0
39,1,2010,200,0,0
39,1,2011,200,0.01,1
1,2,1983,40,0.05,2
1,2,1984,40,0,0
1,2,1985,40,0,0
1,2,1986,40,0,0
1,2,1987,40,0,0
1,2,1988,40,0,0
1,2,1989,40,0,0
1,2,1990,40,0.03,1
1,2,1991,40,0,0
1,2,1992,40,0,0
1,2,1993,40,0,0
1,2,1994,40,0,0
1,2,1995,40,0,0
1,2,1996,24,0,0
1,2,1997,24,0,0
1,2,1998,24,0,0
1,2,1999,24,0,0
1,2,2000,24,0,0
1,2,2001,24,0,0
1,2,2002,24,0,0
1,2,2003,24,0.25,6
1,2,2004,24,1.08,26
1,2,2005,24,1.42,34
1,2,2006,24,1.83,44
1,2,2007,24,0.92,22
1,2,2008,24,0,0
1,2,2009,24,0,0
1,2,2010,24,0,0
1,2,2011,24,0,0
2,2,1982,30,10.93,328
2,2,1983,40,5.4,216
2,2,1984,40,9.3,372
2,2,1985,40,13.48,539
2,2,1986,40,44,1760
2,2,1987,40,15.58,623
2,2,1988,40,8.2,328
2,2,1989,40,4.9,196
2,2,1990,40,2.45,98
2,2,1991,40,2.3,92
2,2,1992,40,0.3,12
2,2,1993,40,1.2,48
2,2,1994,40,0.85,34
2,2,1995,40,1.08,43
2,2,1996,24,0.21,5
2,2,1997,24,0.04,1
2,2,1998,24,3.33,80
2,2,1999,24,5.5,132
2,2,2000,24,30.29,727
2,2,2001,24,10.08,242
2,2,2002,24,4.54,109
2,2,2003,24,1.13,27
2,2,2004,24,5.38,129
2,2,2005,24,0.5,12
2,2,2006,24,0.46,11
2,2,2007,24,1.33,32
2,2,2008,24,0.54,13
2,2,2009,24,0,0
2,2,2010,24,0,0
2,2,2011,24,0.21,5
3,2,1982,30,8.1,243
3,2,1983,40,6.45,258
3,2,1984,40,6.38,255
3,2,1985,40,9.53,381
3,2,1986,40,14.68,587
3,2,1987,40,10.6,424
3,2,1988,40,10.6,424
3,2,1989,40,11.85,474
3,2,1990,40,9.23,369
3,2,1991,40,11.2,448
3,2,1992,40,9.5,380
3,2,1993,40,6.58,263
3,2,1994,40,9.25,370
3,2,1995,40,13.05,522
3,2,1996,24,10.08,242
3,2,1997,24,13.08,314
3,2,1998,24,11.71,281
3,2,1999,24,21.79,523
3,2,2000,24,14.75,354
3,2,2001,24,13.21,317
3,2,2002,24,13.04,313
3,2,2003,24,3.13,75
3,2,2004,24,6.75,162
3,2,2005,24,7.46,179
3,2,2006,24,17.17,412
3,2,2007,24,10.25,246
3,2,2008,24,14.25,342
3,2,2009,24,11.33,272
3,2,2010,24,8.29,199
3,2,2011,24,15.46,371
4,2,1982,30,0.2,6
4,2,1983,40,0.05,2
4,2,1984,40,0,0
4,2,1985,40,0,0
4,2,1986,40,0,0
4,2,1987,40,0,0
4,2,1988,40,0,0
4,2,1989,40,0,0
4,2,1990,40,0,0
4,2,1991,40,0,0
4,2,1992,40,0,0
4,2,1993,40,0,0
4,2,1994,40,0,0
4,2,1995,40,0,0
4,2,1996,24,0,0
4,2,1997,24,0,0
4,2,1998,24,0,0
4,2,1999,24,0,0
4,2,2000,24,0,0
4,2,2001,24,0,0
4,2,2002,24,0,0
4,2,2003,24,0.13,3
4,2,2004,24,0,0
4,2,2005,24,0,0
4,2,2006,24,0,0
4,2,2007,24,0.08,2
4,2,2008,24,0,0
4,2,2009,24,0,0
4,2,2010,24,0,0
4,2,2011,24,0,0
5,2,1983,400,0.05,20
5,2,1984,400,0.01,3
5,2,1985,720,0.01,6
5,2,1986,720,0.03,21
5,2,1987,720,0.05,39
5,2,1988,720,0.03,19
5,2,1989,720,0.06,45
5,2,1990,720,0.03,20
5,2,1991,720,0.08,57
5,2,1992,720,0.04,32
5,2,1993,720,0.03,22
5,2,1994,720,0.07,47
5,2,1995,720,0.05,37
5,2,1996,720,0.04,27
5,2,1997,720,0.05,36
5,2,1998,720,0.03,20
5,2,1999,720,0.03,22
5,2,2000,720,0.03,21
5,2,2001,720,0.13,91
5,2,2002,720,0.07,50
5,2,2003,720,0.05,37
5,2,2004,720,0.07,51
5,2,2005,720,0.18,131
5,2,2006,720,0.13,97
5,2,2007,720,0.19,136
5,2,2008,720,0.16,115
5,2,2009,720,0.09,66
5,2,2010,720,0.09,67
5,2,2011,720,0.18,130
6,2,1983,400,0.01,3
6,2,1984,400,0.01,5
6,2,1985,720,0,1
6,2,1986,720,0.03,23
6,2,1987,720,0.01,5
6,2,1988,720,0,3
6,2,1989,720,0,1
6,2,1990,720,0,0
6,2,1991,720,0,0
6,2,1992,720,0,0
6,2,1993,720,0,1
6,2,1994,720,0,0
6,2,1995,720,0,0
6,2,1996,720,0,0
6,2,1997,720,0,0
6,2,1998,720,0,1
6,2,1999,720,0,0
6,2,2000,720,0,0
6,2,2001,720,0,0
6,2,2002,720,0,0
6,2,2003,720,0,1
6,2,2004,720,0,0
6,2,2005,720,0,0
6,2,2006,720,0,0
6,2,2007,720,0,2
6,2,2008,720,0.01,6
6,2,2009,720,0,1
6,2,2010,720,0,0
6,2,2011,720,0,0
7,2,1983,400,0,0
7,2,1984,400,0,0
7,2,1985,720,0,0
7,2,1986,720,0,1
7,2,1987,720,0,0
7,2,1988,720,0,0
7,2,1989,720,0,0
7,2,1990,720,0,0
7,2,1991,720,0,0
7,2,1992,720,0,0
7,2,1993,720,0,0
7,2,1994,720,0,0
7,2,1995,720,0,0
7,2,1996,720,0,0
7,2,1997,720,0,0
7,2,1998,720,0,0
7,2,1999,720,0,0
7,2,2000,720,0,0
7,2,2001,720,0,0
7,2,2002,720,0,0
7,2,2003,720,0,0
7,2,2004,720,0,0
7,2,2005,720,0,0
7,2,2006,720,0,0
7,2,2007,720,0,0
7,2,2008,720,0,0
7,2,2009,720,0,0
7,2,2010,720,0,0
7,2,2011,720,0,0
8,2,1982,30,0,0
8,2,1983,40,0.1,4
8,2,1984,40,0.03,1
8,2,1985,40,0.2,8
8,2,1986,40,0.33,13
8,2,1987,40,0,0
8,2,1988,40,0.03,1
8,2,1989,40,0,0
8,2,1990,40,0,0
8,2,1991,40,0,0
8,2,1992,40,0,0
8,2,1993,40,0,0
8,2,1994,40,0,0
8,2,1995,40,0,0
8,2,1996,24,0,0
8,2,1997,24,0,0
8,2,1998,24,0.04,1
8,2,1999,24,0.04,1
8,2,2000,24,0,0
8,2,2001,24,0,0
8,2,2002,24,0,0
8,2,2003,24,0,0
8,2,2004,24,0,0
8,2,2005,24,0,0
8,2,2006,24,0.08,2
8,2,2007,24,0,0
8,2,2008,24,0,0
8,2,2009,24,0,0
8,2,2010,24,0,0
8,2,2011,24,0,0
9,2,1982,30,0,0
9,2,1983,40,0,0
9,2,1984,40,0,0
9,2,1985,40,0,0
9,2,1986,40,0,0
9,2,1987,40,0,0
9,2,1988,40,0,0
9,2,1989,40,0,0
9,2,1990,40,0,0
9,2,1991,40,0,0
9,2,1992,40,0,0
9,2,1993,40,0,0
9,2,1994,40,0,0
9,2,1995,40,0,0
9,2,1996,24,0,0
9,2,1997,24,0,0
9,2,1998,24,0,0
9,2,1999,24,0,0
9,2,2000,24,0,0
9,2,2001,24,0,0
9,2,2002,24,0,0
9,2,2003,24,0,0
9,2,2004,24,0,0
9,2,2005,24,0,0
9,2,2006,24,0,0
9,2,2007,24,0,0
9,2,2008,24,0,0
9,2,2009,24,0,0
9,2,2010,24,0,0
9,2,2011,24,0,0
10,2,1982,30,0.17,5
10,2,1983,40,0.2,8
10,2,1984,40,0.23,9
10,2,1985,40,0.08,3
10,2,1986,40,0.58,23
10,2,1987,40,0.83,33
10,2,1988,40,0.53,21
10,2,1989,40,1.2,48
10,2,1990,40,0.68,27
10,2,1991,40,1.05,42
10,2,1992,40,0.68,27
10,2,1993,40,0.4,16
10,2,1994,40,1.28,51
10,2,1995,40,0.45,18
10,2,1996,24,0.5,12
10,2,1997,24,0.25,6
10,2,1998,24,0.21,5
10,2,1999,24,0.25,6
10,2,2000,24,0.21,5
10,2,2001,24,0.92,22
10,2,2002,24,0.46,11
10,2,2003,24,0.25,6
10,2,2004,24,0.54,13
10,2,2005,24,0.29,7
10,2,2006,24,0.42,10
10,2,2007,24,0.25,6
10,2,2008,24,0.21,5
10,2,2009,24,0.17,4
10,2,2010,24,0.04,1
10,2,2011,24,0.25,6
11,2,1982,30,8.43,253
11,2,1983,40,6.13,245
11,2,1984,40,0.35,14
11,2,1985,40,0.45,18
11,2,1986,40,1.15,46
11,2,1987,40,1.15,46
11,2,1988,40,1.58,63
11,2,1989,40,1.85,74
11,2,1990,40,1.43,57
11,2,1991,40,2.05,82
11,2,1992,40,1.4,56
11,2,1993,40,1.53,61
11,2,1994,40,1.85,74
11,2,1995,40,2.38,95
11,2,1996,24,2.25,54
11,2,1997,24,3.25,78
11,2,1998,24,0.13,3
11,2,1999,24,0.42,10
11,2,2000,24,1.13,27
11,2,2001,24,1.71,41
11,2,2002,24,1.83,44
11,2,2003,24,1.83,44
11,2,2004,24,2.08,50
11,2,2005,24,3.58,86
11,2,2006,24,3.75,90
11,2,2007,24,5.25,126
11,2,2008,24,4.38,105
11,2,2009,24,4.58,110
11,2,2010,24,5.54,133
11,2,2011,24,6.08,146
12,2,1983,400,0,0
12,2,1984,400,0.01,3
12,2,1985,720,0.01,10
12,2,1986,720,0.03,20
12,2,1987,720,0.04,26
12,2,1988,720,0.01,8
12,2,1989,720,0,2
12,2,1990,720,0,0
12,2,1991,720,0,0
12,2,1992,720,0,0
12,2,1993,720,0,0
12,2,1994,720,0,0
12,2,1995,720,0.01,5
12,2,1996,720,0,2
12,2,1997,720,0,0
12,2,1998,720,0.01,4
12,2,1999,720,0.01,6
12,2,2000,720,0,0
12,2,2001,720,0,2
12,2,2002,720,0,1
12,2,2003,720,0,0
12,2,2004,720,0,3
12,2,2005,720,0,1
12,2,2006,720,0,0
12,2,2007,720,0,1
12,2,2008,720,0,1
12,2,2009,720,0.01,5
12,2,2010,720,0,0
12,2,2011,720,0,2
13,2,1982,30,0.03,1
13,2,1983,40,0.13,5
13,2,1984,40,0.2,8
13,2,1985,40,0.28,11
13,2,1986,40,0.28,11
13,2,1987,40,0.08,3
13,2,1988,40,0.3,12
13,2,1989,40,0.2,8
13,2,1990,40,0.25,10
13,2,1991,40,0.23,9
13,2,1992,40,0.08,3
13,2,1993,40,0.08,3
13,2,1994,40,0.13,5
13,2,1995,40,0.05,2
13,2,1996,24,0.13,3
13,2,1997,24,0,0
13,2,1998,24,0.04,1
13,2,1999,24,0.04,1
13,2,2000,24,0.08,2
13,2,2001,24,0.08,2
13,2,2002,24,0.08,2
13,2,2003,24,0,0
13,2,2004,24,0.13,3
13,2,2005,24,0,0
13,2,2006,24,0,0
13,2,2007,24,0,0
13,2,2008,24,0.04,1
13,2,2009,24,0.04,1
13,2,2010,24,0,0
13,2,2011,24,0.04,1
14,2,1982,30,0,0
14,2,1983,40,0.1,4
14,2,1984,40,0.03,1
14,2,1985,40,0.2,8
14,2,1986,40,0.33,13
14,2,1987,40,0,0
14,2,1988,40,0.03,1
14,2,1989,40,0,0
14,2,1990,40,0,0
14,2,1991,40,0,0
14,2,1992,40,0,0
14,2,1993,40,0,0
14,2,1994,40,0,0
14,2,1995,40,0,0
14,2,1996,24,0,0
14,2,1997,24,0,0
14,2,1998,24,0.04,1
14,2,1999,24,0.04,1
14,2,2000,24,0,0
14,2,2001,24,0,0
14,2,2002,24,0,0
14,2,2003,24,0,0
14,2,2004,24,0,0
14,2,2005,24,0,0
14,2,2006,24,0.08,2
14,2,2007,24,0,0
14,2,2008,24,0,0
14,2,2009,24,0,0
14,2,2010,24,0,0
14,2,2011,24,0,0
15,2,1982,30,0,0
15,2,1983,40,0,0
15,2,1984,40,0,0
15,2,1985,40,0,0
15,2,1986,40,0,0
15,2,1987,40,0,0
15,2,1988,40,0,0
15,2,1989,40,0,0
15,2,1990,40,0,0
15,2,1991,40,0,0
15,2,1992,40,0,0
15,2,1993,40,0,0
15,2,1994,40,0,0
15,2,1995,40,0,0
15,2,1996,24,0,0
15,2,1997,24,0,0
15,2,1998,24,0,0
15,2,1999,24,0,0
15,2,2000,24,0,0
15,2,2001,24,0,0
15,2,2002,24,0,0
15,2,2003,24,0,0
15,2,2004,24,0,0
15,2,2005,24,0,0
15,2,2006,24,0,0
15,2,2007,24,0,0
15,2,2008,24,0,0
15,2,2009,24,0,0
15,2,2010,24,0,0
15,2,2011,24,0,0
16,2,1985,1000,0,0
16,2,1986,1000,0,0
16,2,1987,1000,0,0
16,2,1988,1000,0,4
16,2,1989,1000,0,0
16,2,1990,1000,0.15,153
16,2,1991,1000,0.02,16
16,2,1992,1000,0,0
16,2,1993,1000,0.01,5
16,2,1994,1000,0,0
16,2,1995,1000,0,0
16,2,1996,600,0,0
16,2,1997,600,0.01,8
16,2,1998,600,0.01,5
16,2,1999,600,0,0
16,2,2000,600,0.02,13
16,2,2001,600,0.05,27
16,2,2002,600,0.01,7
16,2,2003,600,0.16,94
16,2,2004,600,0.13,78
16,2,2005,600,0.08,48
16,2,2006,600,0.34,201
16,2,2007,600,0.07,40
16,2,2008,600,0,0
16,2,2009,600,0,0
16,2,2010,600,0,0
16,2,2011,600,0.01,3
17,2,1985,1000,0,0
17,2,1986,1000,0,0
17,2,1987,1000,0,0
17,2,1988,1000,0,0
17,2,1989,1000,0,0
17,2,1990,1000,0,0
17,2,1991,1000,0,0
17,2,1992,1000,0,0
17,2,1993,1000,0,0
17,2,1994,1000,0,0
17,2,1995,1000,0,0
17,2,1996,600,0,0
17,2,1997,600,0,0
17,2,1998,600,0,0
17,2,1999,600,0,0
17,2,2000,600,0,0
17,2,2001,600,0,0
17,2,2002,600,0,0
17,2,2003,600,0,0
17,2,2004,600,0.01,4
17,2,2005,600,0,0
17,2,2006,600,0,0
17,2,2007,600,0.01,3
17,2,2008,600,0,0
17,2,2009,600,0,0
17,2,2010,600,0,0
17,2,2011,600,0,0
18,2,1982,500,0.01,3
18,2,1983,400,0.01,2
18,2,1984,500,0.01,3
18,2,1985,1000,0.04,41
18,2,1986,1000,0.08,78
18,2,1987,1000,0.1,102
18,2,1988,1000,0.12,115
18,2,1989,1000,0.2,196
18,2,1990,1000,0.17,170
18,2,1991,1000,0.18,180
18,2,1992,1000,0.13,126
18,2,1993,1000,0.1,97
18,2,1994,1000,0.08,75
18,2,1995,1000,0.05,54
18,2,1996,600,0.1,58
18,2,1997,600,0.08,49
18,2,1998,600,0.01,8
18,2,1999,600,0.08,46
18,2,2000,600,0.07,44
18,2,2001,600,0.24,143
18,2,2002,600,0.13,77
18,2,2003,600,0.02,12
18,2,2004,600,0.08,45
18,2,2005,600,0.04,26
18,2,2006,600,0.01,8
18,2,2007,600,0.04,25
18,2,2008,600,0.04,25
18,2,2009,600,0.02,14
18,2,2010,600,0.04,21
18,2,2011,600,0.07,41
19,2,1982,500,0.03,14
19,2,1983,400,0.03,13
19,2,1984,500,0.03,15
19,2,1985,1000,0.04,40
19,2,1986,1000,0.06,63
19,2,1987,1000,0.04,41
19,2,1988,1000,0.06,55
19,2,1989,1000,0.07,65
19,2,1990,1000,0.04,37
19,2,1991,1000,0.03,25
19,2,1992,1000,0.02,21
19,2,1993,1000,0.01,11
19,2,1994,1000,0.03,33
19,2,1995,1000,0.02,23
19,2,1996,600,0.02,12
19,2,1997,600,0,2
19,2,1998,600,0.01,5
19,2,1999,600,0.01,7
19,2,2000,600,0.01,6
19,2,2001,600,0.01,7
19,2,2002,600,0.02,11
19,2,2003,600,0,1
19,2,2004,600,0.02,10
19,2,2005,600,0.01,7
19,2,2006,600,0.01,3
19,2,2007,600,0.03,18
19,2,2008,600,0.02,11
19,2,2009,600,0.04,21
19,2,2010,600,0.02,14
19,2,2011,600,0.05,28
20,2,1982,500,0.02,8
20,2,1983,400,0.03,13
20,2,1984,500,0.06,32
20,2,1985,1000,0.02,15
20,2,1986,1000,0.05,45
20,2,1987,1000,0.04,43
20,2,1988,1000,0.04,41
20,2,1989,1000,0.03,30
20,2,1990,1000,0.03,31
20,2,1991,1000,0.03,31
20,2,1992,1000,0.01,12
20,2,1993,1000,0.04,36
20,2,1994,1000,0.02,15
20,2,1995,1000,0.04,35
20,2,1996,600,0.01,8
20,2,1997,600,0.02,9
20,2,1998,600,0.01,6
20,2,1999,600,0.01,6
20,2,2000,600,0.02,13
20,2,2001,600,0.02,13
20,2,2002,600,0.02,11
20,2,2003,600,0,2
20,2,2004,600,0.02,10
20,2,2005,600,0.02,11
20,2,2006,600,0.02,10
20,2,2007,600,0.02,10
20,2,2008,600,0.04,23
20,2,2009,600,0.02,14
20,2,2010,600,0.01,5
20,2,2011,600,0.02,11
21,2,1982,500,0.09,45
21,2,1983,400,0.04,14
21,2,1984,500,0.01,4
21,2,1985,1000,0.02,20
21,2,1986,1000,0.02,15
21,2,1987,1000,0,1
21,2,1988,1000,0.01,5
21,2,1989,1000,0,1
21,2,1990,1000,0,0
21,2,1991,1000,0,0
21,2,1992,1000,0,0
21,2,1993,1000,0,0
21,2,1994,1000,0,0
21,2,1995,1000,0,3
21,2,1996,600,0,2
21,2,1997,600,0,0
21,2,1998,600,0,0
21,2,1999,600,0,0
21,2,2000,600,0,0
21,2,2001,600,0,0
21,2,2002,600,0,0
21,2,2003,600,0,0
21,2,2004,600,0.02,13
21,2,2005,600,0.02,9
21,2,2006,600,0.01,8
21,2,2007,600,0.03,17
21,2,2008,600,0.01,5
21,2,2009,600,0,2
21,2,2010,600,0,2
21,2,2011,600,0.01,3
22,2,1982,500,0.01,3
22,2,1983,400,0,0
22,2,1984,500,0,0
22,2,1985,1000,0,0
22,2,1986,1000,0,2
22,2,1987,1000,0,0
22,2,1988,1000,0,0
22,2,1989,1000,0,0
22,2,1990,1000,0,0
22,2,1991,1000,0,0
22,2,1992,1000,0,2
22,2,1993,1000,0,0
22,2,1994,1000,0,0
22,2,1995,1000,0,0
22,2,1996,600,0,0
22,2,1997,600,0,0
22,2,1998,600,0,0
22,2,1999,600,0,0
22,2,2000,600,0,0
22,2,2001,600,0,0
22,2,2002,600,0,0
22,2,2003,600,0,0
22,2,2004,600,0.12,71
22,2,2005,600,0,0
22,2,2006,600,0,2
22,2,2007,600,0,0
22,2,2008,600,0,0
22,2,2009,600,0,0
22,2,2010,600,0,0
22,2,2011,600,0,0
23,2,1982,500,0,0
23,2,1983,400,0.01,6
23,2,1984,500,0.02,11
23,2,1985,1000,0.02,17
23,2,1986,1000,0.04,35
23,2,1987,1000,0,2
23,2,1988,1000,0,0
23,2,1989,1000,0,0
23,2,1990,1000,0,0
23,2,1991,1000,0,0
23,2,1992,1000,0,1
23,2,1993,1000,0,0
23,2,1994,1000,0,3
23,2,1995,1000,0,2
23,2,1996,600,0,0
23,2,1997,600,0,0
23,2,1998,600,0,0
23,2,1999,600,0,1
23,2,2000,600,0,0
23,2,2001,600,0,0
23,2,2002,600,0,1
23,2,2003,600,0,0
23,2,2004,600,0,0
23,2,2005,600,0,0
23,2,2006,600,0,1
23,2,2007,600,0,0
23,2,2008,600,0.01,3
23,2,2009,600,0.01,7
23,2,2010,600,0,2
23,2,2011,600,0,1
25,2,1985,200,0.65,130
25,2,1986,200,0.22,43
25,2,1987,200,0.01,2
25,2,1988,200,0.23,45
25,2,1989,200,0,0
25,2,1990,200,0.02,4
25,2,1991,200,0.11,21
25,2,1992,200,0.12,23
25,2,1993,200,0.07,13
25,2,1994,200,0.02,4
25,2,1995,200,0.01,2
25,2,1996,200,0.04,7
25,2,1997,200,0,0
25,2,1998,200,0.06,11
25,2,1999,200,0.07,13
25,2,2000,200,0,0
25,2,2001,200,0,0
25,2,2002,200,0,0
25,2,2003,200,0,0
25,2,2004,200,0,0
25,2,2005,200,0,0
25,2,2006,200,0,0
25,2,2007,200,0,0
25,2,2008,200,0,0
25,2,2009,200,0.01,1
25,2,2010,200,0,0
25,2,2011,200,0,0
27,2,1985,200,0,0
27,2,1986,200,0,0
27,2,1987,200,0.01,1
27,2,1988,200,0,0
27,2,1989,200,0,0
27,2,1990,200,0,0
27,2,1991,200,0.01,1
27,2,1992,200,0,0
27,2,1993,200,0,0
27,2,1994,200,0,0
27,2,1995,200,0,0
27,2,1996,200,0,0
27,2,1997,200,0,0
27,2,1998,200,0,0
27,2,1999,200,0,0
27,2,2000,200,0,0
27,2,2001,200,0.01,1
27,2,2002,200,0,0
27,2,2003,200,0,0
27,2,2004,200,0.01,2
27,2,2005,200,0,0
27,2,2006,200,0.01,1
27,2,2007,200,0,0
27,2,2008,200,0.02,3
27,2,2009,200,0,0
27,2,2010,200,0,0
27,2,2011,200,0,0
28,2,1985,200,0,0
28,2,1986,200,0.01,2
28,2,1987,200,0,0
28,2,1988,200,0.01,2
28,2,1989,200,0,0
28,2,1990,200,0.02,4
28,2,1991,200,0.01,1
28,2,1992,200,0.02,3
28,2,1993,200,0,0
28,2,1994,200,0,0
28,2,1995,200,0.02,3
28,2,1996,200,0,0
28,2,1997,200,0,0
28,2,1998,200,0,0
28,2,1999,200,0,0
28,2,2000,200,0.01,1
28,2,2001,200,0.01,1
28,2,2002,200,0,0
28,2,2003,200,0.01,2
28,2,2004,200,0.04,7
28,2,2005,200,0.02,4
28,2,2006,200,0.01,2
28,2,2007,200,0.02,4
28,2,2008,200,0.01,2
28,2,2009,200,0,0
28,2,2010,200,0,0
28,2,2011,200,0.01,1
29,2,1985,200,0,0
29,2,1986,200,0,0
29,2,1987,200,0,0
29,2,1988,200,0,0
29,2,1989,200,0,0
29,2,1990,200,0,0
29,2,1991,200,0,0
29,2,1992,200,0,0
29,2,1993,200,0,0
29,2,1994,200,0,0
29,2,1995,200,0,0
29,2,1996,200,0,0
29,2,1997,200,0,0
29,2,1998,200,0,0
29,2,1999,200,0,0
29,2,2000,200,0,0
29,2,2001,200,0,0
29,2,2002,200,0,0
29,2,2003,200,0,0
29,2,2004,200,0,0
29,2,2005,200,0,0
29,2,2006,200,0,0
29,2,2007,200,0,0
29,2,2008,200,0,0
29,2,2009,200,0,0
29,2,2010,200,0,0
29,2,2011,200,0,0
30,2,1993,200,0,0
30,2,1994,200,0,0
30,2,1995,200,0,0
30,2,1996,200,0,0
30,2,1997,200,0,0
30,2,1998,200,0,0
30,2,1999,200,0,0
30,2,2000,200,0,0
30,2,2001,200,0,0
30,2,2002,200,0,0
30,2,2003,200,0,0
30,2,2004,200,0,0
30,2,2005,200,0,0
30,2,2006,200,0,0
30,2,2007,200,0,0
30,2,2008,200,0,0
30,2,2009,200,0,0
30,2,2010,200,0,0
30,2,2011,200,0,0
31,2,1985,200,0,0
31,2,1986,200,0,0
31,2,1987,200,0,0
31,2,1988,200,0,0
31,2,1989,200,0,0
31,2,1990,200,0,0
31,2,1991,200,0,0
31,2,1992,200,0,0
31,2,1993,200,0,0
31,2,1994,200,0,0
31,2,1995,200,0,0
31,2,1996,200,0,0
31,2,1997,200,0,0
31,2,1998,200,0,0
31,2,1999,200,0,0
31,2,2000,200,0,0
31,2,2001,200,0,0
31,2,2002,200,0,0
31,2,2003,200,0,0
31,2,2004,200,0,0
31,2,2005,200,0,0
31,2,2006,200,0,0
31,2,2007,200,0,0
31,2,2008,200,0,0
31,2,2009,200,0,0
31,2,2010,200,0,0
31,2,2011,200,0,0
33,2,1985,200,0,0
33,2,1986,200,0,0
33,2,1987,200,0,0
33,2,1988,200,0.04,8
33,2,1989,200,0,0
33,2,1990,200,0.07,13
33,2,1991,200,0.09,17
33,2,1992,200,0,0
33,2,1993,200,0,0
33,2,1994,200,0,0
33,2,1995,200,0,0
33,2,1996,200,0,0
33,2,1997,200,0,0
33,2,1998,200,0.01,1
33,2,1999,200,0,0
33,2,2000,200,0.06,11
33,2,2001,200,0.35,70
33,2,2002,200,0,0
33,2,2003,200,0,0
33,2,2004,200,0,0
33,2,2005,200,0.08,15
33,2,2006,200,0.04,7
33,2,2007,200,0,0
33,2,2008,200,0,0
33,2,2009,200,0,0
33,2,2010,200,0,0
33,2,2011,200,0,0
34,2,1985,200,0,0
34,2,1986,200,0,0
34,2,1987,200,0,0
34,2,1988,200,0,0
34,2,1989,200,0,0
34,2,1990,200,0,0
34,2,1991,200,0,0
34,2,1992,200,0,0
34,2,1993,200,0,0
34,2,1994,200,0,0
34,2,1995,200,0,0
34,2,1996,200,0.01,1
34,2,1997,200,0,0
34,2,1998,200,0,0
34,2,1999,200,0,0
34,2,2000,200,0,0
34,2,2001,200,0,0
34,2,2002,200,0,0
34,2,2003,200,0,0
34,2,2004,200,0,0
34,2,2005,200,0,0
34,2,2006,200,0,0
34,2,2007,200,0,0
34,2,2008,200,0,0
34,2,2009,200,0,0
34,2,2010,200,0,0
34,2,2011,200,0,0
35,2,1985,200,0,0
35,2,1986,200,0.02,3
35,2,1987,200,0,0
35,2,1988,200,0.02,4
35,2,1989,200,0.01,1
35,2,1990,200,0,0
35,2,1991,200,0,0
35,2,1992,200,0.01,2
35,2,1993,200,0,0
35,2,1994,200,0,0
35,2,1995,200,0,0
35,2,1996,200,0.01,1
35,2,1997,200,0,0
35,2,1998,200,0.01,1
35,2,1999,200,0,0
35,2,2000,200,0,0
35,2,2001,200,0,0
35,2,2002,200,0.01,1
35,2,2003,200,0,0
35,2,2004,200,0.02,3
35,2,2005,200,0,0
35,2,2006,200,0.01,1
35,2,2007,200,0.01,2
35,2,2008,200,0.02,3
35,2,2009,200,0,0
35,2,2010,200,0,0
35,2,2011,200,0,0
36,2,1985,200,0,0
36,2,1986,200,0.01,2
36,2,1987,200,0.02,3
36,2,1988,200,0.08,15
36,2,1989,200,0.01,2
36,2,1990,200,0.01,1
36,2,1991,200,0.01,1
36,2,1992,200,0.01,1
36,2,1993,200,0.01,1
36,2,1994,200,0.02,3
36,2,1995,200,0.01,1
36,2,1996,200,0.01,2
36,2,1997,200,0.01,1
36,2,1998,200,0.01,1
36,2,1999,200,0.02,3
36,2,2000,200,0.01,1
36,2,2001,200,0,0
36,2,2002,200,0.01,2
36,2,2003,200,0.01,2
36,2,2004,200,0,0
36,2,2005,200,0.01,1
36,2,2006,200,0,0
36,2,2007,200,0,0
36,2,2008,200,0.01,1
36,2,2009,200,0,0
36,2,2010,200,0,0
36,2,2011,200,0.01,1
37,2,1985,200,0,0
37,2,1986,200,0,0
37,2,1987,200,0,0
37,2,1988,200,0,0
37,2,1989,200,0.03,5
37,2,1990,200,0,0
37,2,1991,200,0.05,9
37,2,1992,200,0.06,12
37,2,1993,200,0.03,5
37,2,1994,200,0.04,7
37,2,1995,200,0.02,4
37,2,1996,200,0.01,2
37,2,1997,200,0.01,1
37,2,1998,200,0.04,8
37,2,1999,200,0.03,5
37,2,2000,200,0.08,15
37,2,2001,200,0.01,1
37,2,2002,200,0.01,1
37,2,2003,200,0.05,9
37,2,2004,200,0.01,1
37,2,2005,200,0.04,7
37,2,2006,200,0.02,4
37,2,2007,200,0.01,1
37,2,2008,200,0.01,1
37,2,2009,200,0,0
37,2,2010,200,0,0
37,2,2011,200,0,0
38,2,1985,200,0.02,3
38,2,1986,200,0.01,1
38,2,1987,200,0.02,3
38,2,1988,200,0.02,4
38,2,1989,200,0.02,3
